cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
90153817,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(2-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridine-3-carboxamide",CHEMBL4565054|SCHEMBL15713582|BDBM50519535,462.500,C23H23FN8O2,119.000,675.000,3.500,34,3,9,7,"InChI=1S/C23H23FN8O2/c1-13-8-19(27-11-16(13)24)31-20-9-18(15(10-26-20)23(33)25-2)30-17-7-5-6-14(21(17)34-4)22-28-12-29-32(22)3/h5-12H,1-4H3,(H,25,33)(H2,26,27,30,31)",CC1=CC(=NC=C1F)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NC=NN4C)C(=O)NC,ADUVYCIENFVLEM-UHFFFAOYSA-N,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(2-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridine-3-carboxamide",NULL,Biological Test Results|Classification|Patents,3,1579023|1579024|1579025|1579026,20150213,BindingDB|ChEMBL|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
90153809,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridine-3-carboxamide",CHEMBL4557190|SCHEMBL15713574|BDBM50519518,462.500,C23H23FN8O2,119.000,675.000,3.500,34,3,9,7,"InChI=1S/C23H23FN8O2/c1-13-8-19(27-11-16(13)24)30-20-9-18(15(10-26-20)23(33)25-2)29-17-7-5-6-14(21(17)34-4)22-28-12-32(3)31-22/h5-12H,1-4H3,(H,25,33)(H2,26,27,29,30)",CC1=CC(=NC=C1F)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC,LWHQMSMLWVYUDX-UHFFFAOYSA-N,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridine-3-carboxamide",NULL,Biological Test Results|Classification|Patents,3,1579023|1579024|1579025|1579026|1579028,20150213,BindingDB|ChEMBL|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
90153735,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(1H-1,2,4-triazol-5-yl)anilino]-N-methylpyridine-3-carboxamide",CHEMBL4572855|SCHEMBL15713474|BDBM50519542,448.500,C22H21FN8O2,130.000,646.000,3.500,33,4,9,7,"InChI=1S/C22H21FN8O2/c1-12-7-18(26-10-15(12)23)30-19-8-17(14(9-25-19)22(32)24-2)29-16-6-4-5-13(20(16)33-3)21-27-11-28-31-21/h4-11H,1-3H3,(H,24,32)(H,27,28,31)(H2,25,26,29,30)",CC1=CC(=NC=C1F)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NC=NN4)C(=O)NC,NIZZKZVVPISYHV-UHFFFAOYSA-N,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(1H-1,2,4-triazol-5-yl)anilino]-N-methylpyridine-3-carboxamide",NULL,Biological Test Results|Classification|Patents,3,1579023|1579024|1579025|1579026,20150213,BindingDB|ChEMBL|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
164523705,"6-[[(1R)-2,2-difluorocyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,458.400,C20H20F2N8O3,136.000,731.000,1.500,33,3,10,7,"InChI=1S/C20H20F2N8O3/c1-23-19(32)15-13(7-14(27-28-15)26-18(31)11-8-20(11,21)22)25-12-6-4-5-10(16(12)33-3)17-24-9-30(2)29-17/h4-7,9,11H,8H2,1-3H3,(H,23,32)(H2,25,26,27,31)/t11-/m1/s1",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)[C@H]4CC4(F)F,DFFFANVCCDREBV-LLVKDONJSA-N,"6-[[(1R)-2,2-difluorocyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220728,PATENTSCOPE (WIPO),Governmental Organizations,NULL
164523703,"6-[[(1S)-2,2-difluorocyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,458.400,C20H20F2N8O3,136.000,731.000,1.500,33,3,10,7,"InChI=1S/C20H20F2N8O3/c1-23-19(32)15-13(7-14(27-28-15)26-18(31)11-8-20(11,21)22)25-12-6-4-5-10(16(12)33-3)17-24-9-30(2)29-17/h4-7,9,11H,8H2,1-3H3,(H,23,32)(H2,25,26,27,31)/t11-/m0/s1",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)[C@@H]4CC4(F)F,DFFFANVCCDREBV-NSHDSACASA-N,"6-[[(1S)-2,2-difluorocyclopropanecarbonyl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220728,PATENTSCOPE (WIPO),Governmental Organizations,NULL
164090396,"N-ethenyl-6-[(3-fluoro-3-methylazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridazine-3-carboxamide",NULL,481.500,C22H24FN9O3,139.000,783.000,1.600,35,3,9,7,"InChI=1S/C22H24FN9O3/c1-5-24-20(33)17-15(9-16(28-29-17)27-21(34)32-10-22(2,23)11-32)26-14-8-6-7-13(18(14)35-4)19-25-12-31(3)30-19/h5-9,12H,1,10-11H2,2-4H3,(H,24,33)(H2,26,27,28,34)",CC1(CN(C1)C(=O)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC=C)F,XFOGZEPVBGWWSR-UHFFFAOYSA-N,"N-ethenyl-6-[(3-fluoro-3-methylazetidine-1-carbonyl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220706,Google Patents,Research and Development,NULL
163412192,"4-[2-Methoxy-3-[2-(2,2,2-trifluoroethyl)-1,2,4-triazol-3-yl]anilino]-6-[1-[1-(propan-2-ylideneamino)ethylideneamino]ethenylamino]pyridine-3-carboxamide",NULL,529.500,C24H26F3N9O2,145.000,894.000,3.500,38,3,11,10,"InChI=1S/C24H26F3N9O2/c1-13(2)32-14(3)33-15(4)34-20-9-19(17(10-29-20)22(28)37)35-18-8-6-7-16(21(18)38-5)23-30-12-31-36(23)11-24(25,26)27/h6-10,12H,4,11H2,1-3,5H3,(H2,28,37)(H2,29,34,35)",CC(=NC(=NC(=C)NC1=NC=C(C(=C1)NC2=CC=CC(=C2OC)C3=NC=NN3CC(F)(F)F)C(=O)N)C)C,ABKZBRSWALRNAR-UHFFFAOYSA-N,"4-[2-methoxy-3-[2-(2,2,2-trifluoroethyl)-1,2,4-triazol-3-yl]anilino]-6-[1-[1-(propan-2-ylideneamino)ethylideneamino]ethenylamino]pyridine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220706,Google Patents,Research and Development,NULL
163387728,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethoxy-4-[5-fluoro-2-methoxy-3-(5-methylpyrimidin-2-yl)anilino]pyridazine-3-carboxamide",NULL,519.500,C25H26FN9O3,149.000,747.000,3.600,38,3,12,9,"InChI=1S/C25H26FN9O3/c1-6-38-35-25(36)22-18(10-21(33-34-22)32-20-7-14(3)29-15(4)30-20)31-19-9-16(26)8-17(23(19)37-5)24-27-11-13(2)12-28-24/h7-12H,6H2,1-5H3,(H,35,36)(H2,29,30,31,32,33)",CCONC(=O)C1=NN=C(C=C1NC2=CC(=CC(=C2OC)C3=NC=C(C=N3)C)F)NC4=NC(=NC(=C4)C)C,IUMWODOXOAGUBP-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethoxy-4-[5-fluoro-2-methoxy-3-(5-methylpyrimidin-2-yl)anilino]pyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220623,PATENTSCOPE (WIPO),Governmental Organizations,NULL
163387663,"4-[3-(1-cyclopropyl-1,2,4-triazol-3-yl)-5-fluoro-2-methoxyanilino]-N-ethoxy-6-[(2-methylpyrimidin-4-yl)amino]pyridine-3-carboxamide",NULL,519.500,C25H26FN9O3,141.000,780.000,3.800,38,3,11,10,"InChI=1S/C25H26FN9O3/c1-4-38-34-25(36)18-12-28-22(32-21-7-8-27-14(2)30-21)11-19(18)31-20-10-15(26)9-17(23(20)37-3)24-29-13-35(33-24)16-5-6-16/h7-13,16H,4-6H2,1-3H3,(H,34,36)(H2,27,28,30,31,32)",CCONC(=O)C1=CN=C(C=C1NC2=CC(=CC(=C2OC)C3=NN(C=N3)C4CC4)F)NC5=NC(=NC=C5)C,OQAOQMOVEQZZAG-UHFFFAOYSA-N,"4-[3-(1-cyclopropyl-1,2,4-triazol-3-yl)-5-fluoro-2-methoxyanilino]-N-ethoxy-6-[(2-methylpyrimidin-4-yl)amino]pyridine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220623,PATENTSCOPE (WIPO),Governmental Organizations,NULL
163387627,"4-[3-(1-cyclopropyl-1,2,4-triazol-3-yl)-5-fluoro-2-methoxyanilino]-6-[(2,6-dimethylpyridin-4-yl)amino]-N-ethylpyridine-3-carboxamide",NULL,516.600,C27H29FN8O2,119.000,780.000,4.500,38,3,9,9,"InChI=1S/C27H29FN8O2/c1-5-29-27(37)21-13-30-24(33-18-8-15(2)32-16(3)9-18)12-22(21)34-23-11-17(28)10-20(25(23)38-4)26-31-14-36(35-26)19-6-7-19/h8-14,19H,5-7H2,1-4H3,(H,29,37)(H2,30,32,33,34)",CCNC(=O)C1=CN=C(C=C1NC2=CC(=CC(=C2OC)C3=NN(C=N3)C4CC4)F)NC5=CC(=NC(=C5)C)C,CKLVZPBKYPTVFU-UHFFFAOYSA-N,"4-[3-(1-cyclopropyl-1,2,4-triazol-3-yl)-5-fluoro-2-methoxyanilino]-6-[(2,6-dimethylpyridin-4-yl)amino]-N-ethylpyridine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220623,PATENTSCOPE (WIPO),Governmental Organizations,NULL
163387500,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethoxy-4-[3-(5-fluoropyrimidin-2-yl)-2-methoxyanilino]pyridazine-3-carboxamide",NULL,505.500,C24H24FN9O3,149.000,717.000,3.300,37,3,12,9,"InChI=1S/C24H24FN9O3/c1-5-37-34-24(35)21-18(10-20(32-33-21)31-19-9-13(2)28-14(3)29-19)30-17-8-6-7-16(22(17)36-4)23-26-11-15(25)12-27-23/h6-12H,5H2,1-4H3,(H,34,35)(H2,28,29,30,31,32)",CCONC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=C(C=N3)F)NC4=NC(=NC(=C4)C)C,YPNNOTSBPZNULZ-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-N-ethoxy-4-[3-(5-fluoropyrimidin-2-yl)-2-methoxyanilino]pyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220623,PATENTSCOPE (WIPO),Governmental Organizations,NULL
162678184,"US11053219, Example 10","BDBM515641|US11053219, Example 10",513.500,C23H25F2N9O3,130.000,846.000,2.000,37,2,10,7,"InChI=1S/C23H25F2N9O3/c1-26-21(35)18-16(28-15-6-4-5-14(19(15)37-3)20-27-12-32(2)31-20)9-17(29-30-18)34-8-7-33(22(34)36)13-10-23(24,25)11-13/h4-6,9,12-13H,7-8,10-11H2,1-3H3,(H,26,35)(H,28,29)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)N4CCN(C4=O)C5CC(C5)(F)F,UASXLHCBFCXWQX-UHFFFAOYSA-N,"6-[3-(3,3-difluorocyclobutyl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220322,BindingDB,Curation Efforts|Research and Development,NULL
162678182,"US11053219, Example 8","US11053219, Example 8|BDBM515639",487.500,C21H23F2N9O3,130.000,751.000,1.600,35,2,10,8,"InChI=1S/C21H23F2N9O3/c1-24-20(33)17-14(9-16(27-28-17)32-8-7-31(21(32)34)10-15(22)23)26-13-6-4-5-12(18(13)35-3)19-25-11-30(2)29-19/h4-6,9,11,15H,7-8,10H2,1-3H3,(H,24,33)(H,26,27)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)N4CCN(C4=O)CC(F)F,OFQVVLMURZMJKV-UHFFFAOYSA-N,"6-[3-(2,2-difluoroethyl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220322,BindingDB,Curation Efforts|Research and Development,NULL
162676842,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyridin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4799830|BDBM50565963,421.500,C22H22N6O3,118.000,630.000,2.100,31,3,7,7,"InChI=1S/C22H22N6O3/c1-23-22(30)19-17(12-18(27-28-19)26-21(29)13-9-10-13)25-16-8-5-6-14(20(16)31-2)15-7-3-4-11-24-15/h3-8,11-13H,9-10H2,1-2H3,(H,23,30)(H2,25,26,27,29)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=CC=CC=N3)NC(=O)C4CC4,HPDPFIBPARAITL-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyridin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744130|1744131|1744132,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162675488,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrimidin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4799031,422.500,C21H21N7O3,131.000,626.000,1.400,31,3,8,7,"InChI=1S/C21H21N7O3/c1-22-21(30)17-15(11-16(27-28-17)26-20(29)12-7-8-12)25-14-6-3-5-13(18(14)31-2)19-23-9-4-10-24-19/h3-6,9-12H,7-8H2,1-2H3,(H,22,30)(H2,25,26,27,29)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=CC=N3)NC(=O)C4CC4,XPHMHCUYKWFASJ-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrimidin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744130|1744131|1744132|1744133|1744134|1744135|1744136|1744137|1744138|1744139,20220315,ChEMBL,Curation Efforts|Research and Development,NULL
162669247,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyridazin-3-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4788122|BDBM50565964,422.500,C21H21N7O3,131.000,632.000,1.100,31,3,8,7,"InChI=1S/C21H21N7O3/c1-22-21(30)18-16(11-17(27-28-18)25-20(29)12-8-9-12)24-15-6-3-5-13(19(15)31-2)14-7-4-10-23-26-14/h3-7,10-12H,8-9H2,1-2H3,(H,22,30)(H2,24,25,27,29)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN=CC=C3)NC(=O)C4CC4,NZYQYVPCIMLLBI-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyridazin-3-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744130|1744131|1744132,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162666124,6-(cyclopropanecarbonylamino)-4-[3-(5-fluoropyrimidin-2-yl)-2-methoxyanilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4784391|BDBM50565967,440.400,C21H20FN7O3,131.000,659.000,1.500,32,3,9,7,"InChI=1S/C21H20FN7O3/c1-23-21(31)17-15(8-16(28-29-17)27-20(30)11-6-7-11)26-14-5-3-4-13(18(14)32-2)19-24-9-12(22)10-25-19/h3-5,8-11H,6-7H2,1-2H3,(H,23,31)(H2,26,27,28,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=C(C=N3)F)NC(=O)C4CC4,PABKOKOIKWQTCC-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-[3-(5-fluoropyrimidin-2-yl)-2-methoxyanilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744134,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162665191,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrazin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4782449,422.500,C21H21N7O3,131.000,632.000,1.000,31,3,8,7,"InChI=1S/C21H21N7O3/c1-22-21(30)18-15(10-17(27-28-18)26-20(29)12-6-7-12)25-14-5-3-4-13(19(14)31-2)16-11-23-8-9-24-16/h3-5,8-12H,6-7H2,1-2H3,(H,22,30)(H2,25,26,27,29)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=CN=C3)NC(=O)C4CC4,DUMJYMDYNVMOFO-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrazin-2-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744130|1744131|1744132,20220315,ChEMBL,Curation Efforts|Research and Development,NULL
162663568,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(4-methylpyrimidin-2-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4780057|BDBM50565969,436.500,C22H23N7O3,131.000,661.000,1.800,32,3,8,7,"InChI=1S/C22H23N7O3/c1-12-9-10-24-20(25-12)14-5-4-6-15(19(14)32-3)26-16-11-17(27-21(30)13-7-8-13)28-29-18(16)22(31)23-2/h4-6,9-11,13H,7-8H2,1-3H3,(H,23,31)(H2,26,27,28,30)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=CC(=N3)C)NC(=O)C4CC4,OMTFNACBHQZNBQ-BMSJAHLVSA-N,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(4-methylpyrimidin-2-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744134,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162644026,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrimidin-4-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,CHEMBL4777648|BDBM50565965,422.500,C21H21N7O3,131.000,632.000,1.400,31,3,8,7,"InChI=1S/C21H21N7O3/c1-22-21(30)18-16(10-17(27-28-18)26-20(29)12-6-7-12)25-15-5-3-4-13(19(15)31-2)14-8-9-23-11-24-14/h3-5,8-12H,6-7H2,1-2H3,(H,22,30)(H2,25,26,27,29)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=NC=C3)NC(=O)C4CC4,FFLGDUUTRSHVAM-FIBGUPNXSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrimidin-4-ylanilino)-N-(trideuteriomethyl)pyridazine-3-carboxamide,NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744130|1744131|1744132,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162643883,"6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[5-(1,1,1-trifluoro-2-hydroxypropan-2-yl)pyrimidin-2-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",CHEMBL4777175|BDBM50565973,534.500,C24H24F3N7O4,151.000,840.000,1.900,38,4,12,8,"InChI=1S/C24H24F3N7O4/c1-23(37,24(25,26)27)13-10-29-20(30-11-13)14-5-4-6-15(19(14)38-3)31-16-9-17(32-21(35)12-7-8-12)33-34-18(16)22(36)28-2/h4-6,9-12,37H,7-8H2,1-3H3,(H,28,36)(H2,31,32,33,35)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=C(C=N3)C(C)(C(F)(F)F)O)NC(=O)C4CC4,CPPQJXUUHRZJSG-BMSJAHLVSA-N,"6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-[5-(1,1,1-trifluoro-2-hydroxypropan-2-yl)pyrimidin-2-yl]anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Biological Test Results|Classification,2,1744127|1744128|1744129|1744134,20220315,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
162426058,"6-[[5-(3,3-difluoroazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,522.500,C24H24F2N10O2,135.000,804.000,3.000,38,3,12,8,"InChI=1S/C24H24F2N10O2/c1-27-23(37)20-17(30-16-6-4-5-15(21(16)38-3)22-29-13-35(2)34-22)9-19(32-33-20)31-18-8-7-14(10-28-18)36-11-24(25,26)12-36/h4-10,13H,11-12H2,1-3H3,(H,27,37)(H2,28,30,31,32)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)(F)F,XIACVRVBRBEZFQ-UHFFFAOYSA-N,"6-[[5-(3,3-difluoroazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162369540,"US11021475, Example 188","BDBM500318|US11021475, Example 188",471.500,C22H23F2N7O3,123.000,714.000,2.200,34,3,9,9,"InChI=1S/C22H23F2N7O3/c1-25-22(33)19-16(8-18(29-30-19)28-21(32)12-6-7-12)27-15-5-3-4-14(20(15)34-2)13-9-26-31(10-13)11-17(23)24/h3-5,8-10,12,17H,6-7,11H2,1-2H3,(H,25,33)(H2,27,28,29,32)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=CN(N=C3)CC(F)F)NC(=O)C4CC4,AQUZDUWXKDZNOC-UHFFFAOYSA-N,"6-(cyclopropanecarbonylamino)-4-[3-[1-(2,2-difluoroethyl)pyrazol-4-yl]-2-methoxyanilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369537,"US11021475, Example 176","BDBM500314|US11021475, Example 176",472.400,C21H22F2N8O3,136.000,716.000,2.000,34,3,10,9,"InChI=1S/C21H22F2N8O3/c1-24-21(33)17-14(8-16(28-29-17)27-20(32)11-6-7-11)26-13-5-3-4-12(18(13)34-2)19-25-10-31(30-19)9-15(22)23/h3-5,8,10-11,15H,6-7,9H2,1-2H3,(H,24,33)(H2,26,27,28,32)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)CC(F)F)NC(=O)C4CC4,SNINCCLSJGHGQC-UHFFFAOYSA-N,"6-(cyclopropanecarbonylamino)-4-[3-[1-(2,2-difluoroethyl)-1,2,4-triazol-3-yl]-2-methoxyanilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369530,"US11021475, Example 142","BDBM500307|US11021475, Example 142",463.500,C22H22FN9O2,143.000,676.000,3.300,34,4,10,7,"InChI=1S/C22H22FN9O2/c1-11-8-17(25-10-14(11)23)28-18-9-16(19(31-30-18)22(33)24-3)27-15-7-5-6-13(20(15)34-4)21-26-12(2)29-32-21/h5-10H,1-4H3,(H,24,33)(H,26,29,32)(H2,25,27,28,30)",CC1=CC(=NC=C1F)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NNC(=N4)C)C(=O)NC,MZFFQSXUQXTKEF-UHFFFAOYSA-N,"6-[(5-fluoro-4-methylpyridin-2-yl)amino]-4-[2-methoxy-3-(5-methyl-1H-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Classification|Patents,2,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369529,"US11021475, Example 140","BDBM500306|US11021475, Example 140",432.400,C20H19F3N6O2,101.000,589.000,4.400,31,3,10,7,"InChI=1S/C20H19F3N6O2/c1-10-5-4-6-13(18(10)31-20(22)23)26-14-8-16(28-29-17(14)19(30)24-3)27-15-7-11(2)12(21)9-25-15/h4-9,20H,1-3H3,(H,24,30)(H2,25,26,27,28)",CC1=C(C(=CC=C1)NC2=CC(=NN=C2C(=O)NC)NC3=NC=C(C(=C3)C)F)OC(F)F,CNYUIRSGCYROIF-UHFFFAOYSA-N,4-[2-(difluoromethoxy)-3-methylanilino]-6-[(5-fluoro-4-methylpyridin-2-yl)amino]-N-methylpyridazine-3-carboxamide,NULL,Classification|Patents,2,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162355196,"(1S,2S)-2-fluoro-N-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-5-propanoylpyridin-2-yl]cyclopropane-1-carboxamide",NULL,438.500,C22H23FN6O3,111.000,684.000,2.800,32,2,8,8,"InChI=1S/C22H23FN6O3/c1-4-18(30)14-10-24-19(27-22(31)13-8-15(13)23)9-17(14)26-16-7-5-6-12(20(16)32-3)21-25-11-29(2)28-21/h5-7,9-11,13,15H,4,8H2,1-3H3,(H2,24,26,27,31)/t13-,15+/m1/s1",CCC(=O)C1=CN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)[C@@H]4C[C@@H]4F,VLOTXKSWZXTMSF-HIFRSBDPSA-N,"(1S,2S)-2-fluoro-N-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-5-propanoylpyridin-2-yl]cyclopropane-1-carboxamide",NULL,Classification|Patents,2,NULL,20211213,PATENTSCOPE (WIPO),Governmental Organizations,NULL
